8020.65190,14141.57751,16289.49988,12006.71809,15423.61284,5131.87360
8699.92535,15048.51953,15740.85593,11109.10674,14639.83578,2332.66982
10071.53521,17836.52650,15296.71560,10190.96790,14845.11072,2799.20378
11181.88604,20019.90545,14630.50510,9504.22991,14514.80468,4198.80567
12814.75491,23782.03533,14225.55362,9287.75815,15091.44066,3265.73775
14682.75690,28081.61234,13650.78378,8128.88778,15259.39288,5131.87360
16054.36676,30298.58174,13154.39164,7677.28291,15836.02886,5131.87360
16851.20677,31407.06643,12697.18836,7317.11869,15543.04553,4198.80567
17648.04678,33422.49316,12318.36278,6956.95447,17052.74944,5598.40756
17843.99104,34396.61607,11560.71162,6135.85469,16815.75019,5598.40756
18353.44613,37923.61284,11129.63424,5977.23314,17537.94476,4665.33964
19098.03434,39972.63001,10620.17915,5717.84026,17702.16472,1866.13585
20182.25927,43633.98855,10385.04603,5549.88803,18187.36004,2799.20378
21227.29535,46959.44265,9927.84275,5415.52625,17577.13362,4198.80567
22703.40881,55155.51132,9601.26897,5174.79473,17562.20453,4665.33964
24218.71112,61537.69594,9170.19159,4823.96118,16491.04255,3732.27171
27144.81214,73966.16074,8699.92535,4616.82010,17006.09604,4665.33964
30136.22792,83069.17144,8099.02961,4424.60811,16295.09828,4198.80567
33963.67256,96975.61582,7667.95223,3948.74347,16386.53894,3732.27171
35792.48569,105205.27494,7276.06370,3790.12192,16449.98756,4665.33964
39606.86738,120589.69893,6923.36402,3439.28838,17308.41005,6064.94153
41814.50610,130532.47076,6426.97188,2829.06196,16910.92312,6531.47549
43878.45235,145245.08584,5865.26499,2651.77905,16916.52152,6064.94153
45759.51729,154448.86788,5486.43941,2300.94551,16985.56855,4665.33964
49613.08783,174535.95422,4911.66957,2258.02438,17254.29211,3732.27171
53949.98756,190592.18711,4363.02563,1922.11993,17407.31525,2332.66982
58051.75417,218707.38990,4049.51480,1869.86813,19252.92361,2799.20378
59279.67156,229926.59866,3801.31874,1735.50634,20085.22020,3265.73775
61343.61782,253540.68176,3605.37447,1384.67280,21147.05151,4198.80567
62806.66833,260023.63772,3383.30430,1317.49191,20900.72157,4665.33964
63015.67554,273762.12988,3278.80070,1192.46081,22087.58398,5131.87360
62480.09455,275878.32794,3174.29709,1183.13013,21770.34088,3732.27171
61866.13585,280144.31451,3030.60463,1091.68947,22783.65265,2332.66982
59749.93780,280715.35208,2886.91217, 923.73725,22193.95372,1866.13585
57999.50236,284679.02463,2690.96790, 822.96591,22815.37696,2799.20378
55517.54168,278364.02090,2651.77905, 731.52526,22235.00871,1866.13585
53662.60264,276886.04130,2534.21249, 731.52526,21139.58696,1866.13585
50880.19408,268555.61085,2325.20527, 731.52526,19622.41851,1399.60189
48842.37372,265700.42299,2181.51281, 640.08460,19398.48221,1399.60189
46895.99403,261333.66509,2090.07216, 548.64394,18278.80070, 933.06793
45014.92909,257873.84922,1933.31675, 423.61284,16910.92312, 466.53396
43329.80841,250181.63722,1933.31675, 457.20328,14975.74023, 466.53396
41200.54740,245378.20353,1868.00199, 457.20328,14038.94003, 466.53396
38535.70540,235334.66036,1828.81314, 423.61284,12992.03782, 466.53396
36406.44439,226970.63946,1763.49838, 390.02239,13277.55661, 933.06793
33833.04305,213097.78552,1619.80592, 332.17218,12667.33018,   0.00000
31246.57875,201005.22518,1593.68002, 298.58174,12012.31650, 466.53396
28568.67380,189013.43618,1554.49117, 182.88131,11489.79846, 466.53396
26217.34262,179641.70192,1502.23936, 182.88131,11230.40557, 466.53396
24101.14456,164358.04927,1397.73576, 240.73153,10788.13138,   0.00000
21488.55437,153373.97363,1293.23215, 240.73153,10614.58074,   0.00000
19398.48221,141617.31774,1254.04329, 240.73153,9970.76387,   0.00000
