 983.28893,18047.95350,1101.96173,   0.00000,14410.26883,   0.00000
1135.86825,20663.59893,1085.00848,   0.00000,13736.98232,   0.00000
1457.98014,24456.28481,1085.00848,   0.00000,11881.81158,   0.00000
1746.18552,27333.49479,1068.05522,   0.00000,10658.75515,   0.00000
2271.73650,30254.29886,1000.24219,   0.00000,9622.18455,   0.00000
2848.14725,33741.82611,1000.24219,   0.00000,8961.00751,   0.00000
3373.69823,37054.97699, 881.56939,   0.00000,8062.48486,   0.00000
4170.50133,43070.96149, 864.61613,   0.00000,7038.02373,   0.00000
4933.39792,48215.06418, 813.75636,   0.00000,6345.36207,   0.00000
6170.98571,55364.49504, 610.31727,   0.00000,6076.53185,   0.00000
7442.48002,62121.57907, 610.31727,   0.00000,5495.27731,   0.00000
8985.22645,71537.90264, 610.31727,   0.00000,5032.69557,   0.00000
10256.72076,80343.90894, 576.41075,   0.00000,4720.27125,   0.00000
11918.13999,87449.74570, 525.55098,   0.00000,4214.09542,   0.00000
13528.69944,97302.01017, 525.55098,   0.00000,3782.99830,   0.00000
16241.22063,110380.23735, 508.59772,   0.00000,3308.30710,   0.00000
18292.56479,121758.29499, 491.64447,   0.00000,3146.04020,   0.00000
21428.91741,134662.14580, 491.64447,   0.00000,2908.69460,   0.00000
24378.78421,145735.04481, 508.59772,   0.00000,2714.94309,   0.00000
27582.94987,161952.04650, 610.31727, 118.67280,2714.94309,   0.00000
30719.30249,172719.78687, 593.36401, 162.26689,2877.20998,   0.00000
34381.20610,186844.27222, 593.36401, 237.34560,2814.24074,   0.00000
37195.44684,197045.28942, 678.13030, 280.93969,2632.59869,   0.00000
40416.56575,212216.03294, 762.89659, 474.69121,2569.62945, 605.47348
43485.10535,215311.21337,1000.24219, 649.06757,3112.13369, 605.47348
48588.03584,231310.24461,1152.82151, 898.52264,3005.57036,   0.00000
52317.75248,241380.47954,1322.35408,1092.27416,3116.97748,   0.00000
55352.38557,252104.62582,1627.51271,1179.46234,3216.27513,   0.00000
56996.85154,251930.24946,1864.85832,2097.36014,4063.93800,   0.00000
62048.92226,266839.42843,1864.85832,2228.14241,4606.44224, 605.47348
63032.21119,260213.12667,2220.87673,2153.06370,5478.32405, 605.47348
66185.51707,267842.09252,2644.70816,2358.92468,6250.90821,1210.94696
66677.16154,265095.66481,2915.96028,2782.75612,8452.40978,1816.42044
66134.65730,259166.86849,2966.82005,3032.21119,9486.55849,1210.94696
64422.37830,244083.31315,3102.44611,3238.07217,11300.55704,1210.94696
66236.37685,246045.04723,3187.21240,3325.26035,12460.64422,2421.89392
58590.45774,211605.71567,3509.32429,3531.12134,15054.49261,4843.78784
58336.15888,211300.55704,3560.18406,3661.90361,15316.05716,6054.73480
55776.21700,200532.81666,3627.99709,3674.01308,16967.78881,4238.31436
52690.72415,184315.81497,3560.18406,3492.37103,18675.22403,5449.26132
43908.93679,156023.25018,3526.27755,3567.44975,21770.40446,5449.26132
44587.06709,154715.42746,3458.46452,3480.26156,22637.44248,3027.36740
40908.21022,139413.90167,3458.46452,3199.32187,25056.91451,3027.36740
40026.64083,138454.83168,3458.46452,3037.05498,24756.59966,4843.78784
33228.38460,113388.22960,3661.90361,3005.57036,27556.30903,6054.73480
33550.49649,111513.68370,3797.52967,2799.70937,29784.45144,6054.73480
31177.04045,99961.24970,3661.90361,2581.73892,32448.53475,7871.15524
31024.46113,98304.67426,3492.37103,2419.47203,34090.57883,8476.62872
28193.26713,86141.92298,3339.79172,2269.31460,36272.70526,7871.15524
28617.09857,84790.50618,3204.16566,2007.75006,36858.80358,7265.68176
26752.24025,76507.62897,3102.44611,1869.70211,38035.84403,7871.15524
26938.72608,74022.76580,3119.39937,1782.51393,37418.26108,7265.68176
23395.49528,62993.46089,3085.49286,1315.08840,39561.63720,10898.52264
24226.20489,62470.33180,2932.91354,1009.92977,38716.39622,12109.46961
22734.31824,56410.75321,2915.96028, 966.33567,40348.75272,9687.57568
22734.31824,56803.10002,2949.86680, 847.66287,39513.19932,7265.68176
19360.62000,47299.58828,2983.77331, 760.47469,39423.58925,7871.15524
19903.12424,47125.21192,2949.86680, 716.88060,37316.54154,5449.26132
18953.74183,43201.74376,2848.14725, 673.28651,37062.24267,4238.31436
18987.64834,43463.30831,2882.05377, 867.03802,36115.28215,2421.89392
16393.79995,38188.42335,2695.56793,1060.78954,37040.44563,3027.36740
15783.48268,37272.94744,2712.52119,1060.78954,35420.19860,2421.89392
15580.04359,35921.53064,2610.80165, 973.60136,35178.00920,1816.42044
15681.76314,36706.22427,2661.66142,1092.27416,33545.65270,1816.42044
13460.88641,33872.60838,2746.42771, 886.41318,34400.58125,3632.84088
13037.05498,33393.07338,2627.75490, 692.66166,33199.32187,5449.26132
11867.28021,28990.07023,2509.08210, 649.06757,31319.93219,6660.20828
11867.28021,29208.04069,2356.50279, 649.06757,30745.94333,4843.78784
10155.00121,24151.12618,2237.82998, 680.55219,32063.45362,4238.31436
9578.59046,22843.30346,2153.06370, 680.55219,30498.91015,3632.84088
8764.83410,19704.52894,2390.40930, 724.14628,31591.18431,3632.84088
8391.86244,20271.25212,2458.22233, 573.98886,31542.74643,2421.89392
6798.25624,16958.10124,2254.78324, 573.98886,34538.62921,3632.84088
6204.89223,15214.33761,2203.92347, 423.83144,34051.82853,4238.31436
5102.93049,13557.76217,2153.06370, 423.83144,34981.83580,4238.31436
4560.42625,12555.09809,2102.20392, 423.83144,35529.18382,3632.84088
3102.44611,9154.75902,2085.25067, 423.83144,34511.98837,3632.84088
2949.86680,9023.97675,1983.53112, 423.83144,34083.31315,5449.26132
2661.66142,8893.19448,1932.67135, 467.42553,34613.70792,4843.78784
2475.17559,8675.22403,1847.90506, 380.23735,33298.61952,3632.84088
1966.57786,6975.05449,1780.09203, 336.64326,32053.76605,1816.42044
1932.67135,6233.95495,1678.37249, 293.04916,30377.81545,3027.36740
1390.16711,6059.57859,1644.46597, 249.45507,29680.31000,3027.36740
1220.63454,6713.48995,1491.88666, 249.45507,28554.12933,2421.89392
