29437.57197,154289.25253,1136.47674, 240.73153,8632.74446,   0.00000
29457.78353,154333.83549,1123.41378, 240.73153,7931.07738,   0.00000
29469.27792,154509.50209,1110.35083, 207.14108,7406.69321,   0.00000
29473.84288,154655.62830,1031.97313, 207.14108,6872.97835,   0.00000
29600.65085,155172.98147, 914.40657, 207.14108,6357.92486,   0.00000
29626.36720,155406.66417, 849.09181, 173.55063,5824.21000,   0.00000
29698.15435,155831.12093, 836.02886, 173.55063,5318.48719,   0.00000
29714.18204,155896.96557, 783.77706, 173.55063,4934.06320,   0.00000
29772.47616,156206.90836, 744.58821, 173.55063,4409.67902,   0.00000
29775.46344,156518.53316, 705.39935, 173.55063,3976.73551,   0.00000
29794.79567,156580.29198, 627.02165, 173.55063,3577.38243,   0.00000
29823.58059,156787.58908, 587.83279, 173.55063,3211.61981,   0.00000
29823.58059,156787.58908, 561.70689, 173.55063,2970.88828,   0.00000
29784.90011,156213.26187, 535.58099, 173.55063,2677.90495,   0.00000
29730.47954,155786.45368, 561.70689, 231.40085,2586.46429,   0.00000
29700.01805,155380.66688, 600.89575, 231.40085,2056.48171,   0.00000
29644.89079,154284.11388, 640.08460, 264.99129,1825.08087,   0.00000
29603.00570,153683.83923, 718.46230, 207.14108,1724.30953,   0.00000
29440.33280,151535.43164, 849.09181, 149.29087,1575.01866,   0.00000
29289.73585,150330.14340, 940.53247, 182.88131,1690.71908,   0.00000
29028.72889,147191.83781,1162.60264, 375.09331,1858.67131, 466.53396
28844.43001,144658.58070,1345.48395, 475.86464,1993.03309, 466.53396
28419.85521,139888.83778,1711.24658, 903.20975,2362.52799, 466.53396
27992.58539,136942.27104,2220.70167,1119.68151,2506.22045, 466.53396
27268.08246,129069.22331,3252.67479,1690.71908,3439.28838, 466.53396
26861.69570,125113.90283,3814.38169,2218.83553,3890.89326,   0.00000
26134.31234,119781.89970,4428.34038,2871.98308,4260.38816,   0.00000
24818.20796,111339.94360,5499.50236,3207.88753,4413.41130,   0.00000
23167.89706,99233.86364,7027.86763,4504.85195,5182.25927, 466.53396
22090.18586,91522.41587,8099.02961,4990.04728,5421.12466, 466.53396
19345.99621,77193.58358,9483.70241,6018.28813,6285.14556,1399.60189
17435.71200,68692.24150,10724.68276,7537.32272,7380.56731, 933.06793
15856.81752,61373.84493,12801.69196,8776.43692,9177.65613, 933.06793
14304.20948,53819.67584,13624.65788,9300.82110,9748.69370, 933.06793
12918.06062,46598.14444,14891.76412,9896.11844,10603.38393,1399.60189
12219.47046,43236.60684,15649.41528,10582.85643,10756.40707,2332.66982
10849.02884,36901.97650,16354.81463,11866.75790,12154.14282,2332.66982
10386.60512,34790.63731,16655.26250,11909.67902,12630.00746,1399.60189
9959.10766,32564.16495,17034.08808,12370.61458,13716.09853,1866.13585
9374.40413,29366.12325,17216.96940,12322.09505,13926.97188,2799.20378
8560.05266,25126.09417,17203.90644,12818.48719,15108.23588,6998.00946
8280.32006,23719.05259,17034.08808,12559.09430,14766.73302,6064.94153
7840.14407,21540.15046,16877.33267,12693.45608,15330.30605,6064.94153
7670.63102,20496.97506,16459.31824,12232.52053,15192.21199,6064.94153
7288.02809,18628.19657,16289.49988,12006.71809,15423.61284,5131.87360
7253.88493,18259.88014,15740.85593,11109.10674,14639.83578,2332.66982
7086.78441,17577.03354,15296.71560,10190.96790,14845.11072,2799.20378
7088.77983,17542.59023,14630.50510,9504.22991,14514.80468,4198.80567
7025.58322,16825.74298,14225.55362,9287.75815,15091.44066,3265.73775
7157.16965,16758.03575,13650.78378,8128.88778,15259.39288,5131.87360
7157.33086,16205.75534,13154.39164,7677.28291,15836.02886,5131.87360
7190.72872,16387.82619,12697.18836,7317.11869,15543.04553,4198.80567
7165.40699,16077.66552,12318.36278,6956.95447,17052.74944,5598.40756
7232.14245,16029.40680,11560.71162,6135.85469,16815.75019,5598.40756
7185.58516,16359.29070,11129.63424,5977.23314,17537.94476,4665.33964
7337.90566,16892.68392,10620.17915,5717.84026,17702.16472,1866.13585
7378.18329,17215.38936,10385.04603,5549.88803,18187.36004,2799.20378
7661.28831,17752.37186,9927.84275,5415.52625,17577.13362,4198.80567
7864.40002,18750.23390,9601.26897,5174.79473,17562.20453,4665.33964
8205.05901,19338.34273,9170.19159,4823.96118,16491.04255,3732.27171
8604.32711,21392.53228,8699.92535,4616.82010,17006.09604,4665.33964
9288.12733,23212.96754,8099.02961,4424.60811,16295.09828,4198.80567
10017.94279,25909.03769,7667.95223,3948.74347,16386.53894,3732.27171
10560.68425,28033.54112,7276.06370,3790.12192,16449.98756,4665.33964
11373.94293,31662.31724,6923.36402,3439.28838,17308.41005,6064.94153
12059.10514,34468.60434,6426.97188,2829.06196,16910.92312,6531.47549
12689.62866,37893.46791,5865.26499,2651.77905,16916.52152,6064.94153
13491.78918,41285.70905,5486.43941,2300.94551,16985.56855,4665.33964
14491.93742,46236.68580,4911.66957,2258.02438,17254.29211,3732.27171
15718.70348,51314.03077,4363.02563,1922.11993,17407.31525,2332.66982
17031.04300,57860.31834,4049.51480,1869.86813,19252.92361,2799.20378
17942.00488,62271.26042,3801.31874,1735.50634,20085.22020,3265.73775
18965.53987,69361.07481,3605.37447,1384.67280,21147.05151,4198.80567
20042.35470,74360.42606,3383.30430,1317.49191,20900.72157,4665.33964
20850.77764,80554.30617,3278.80070,1192.46081,22087.58398,5131.87360
21588.74833,85082.66484,3174.29709,1183.13013,21770.34088,3732.27171
22220.52249,90425.16102,3030.60463,1091.68947,22783.65265,2332.66982
22858.40649,94917.07545,2886.91217, 923.73725,22193.95372,1866.13585
23448.43951,100680.96377,2690.96790, 822.96591,22815.37696,2799.20378
23962.74649,104250.63561,2651.77905, 731.52526,22235.00871,1866.13585
24581.49387,109459.83475,2534.21249, 731.52526,21139.58696,1866.13585
25055.49094,113615.92528,2325.20527, 731.52526,19622.41851,1399.60189
25616.57077,118146.24079,2181.51281, 640.08460,19398.48221,1399.60189
26203.50344,122146.47794,2090.07216, 548.64394,18278.80070, 933.06793
26816.32775,126868.63529,1933.31675, 423.61284,16910.92312, 466.53396
27267.89838,130845.02725,1933.31675, 457.20328,14975.74023, 466.53396
27737.83086,135233.96466,1868.00199, 457.20328,14038.94003, 466.53396
28163.17735,138183.68301,1828.81314, 423.61284,12992.03782, 466.53396
28422.89731,141924.18792,1763.49838, 390.02239,13277.55661, 933.06793
28590.17141,144153.59701,1619.80592, 332.17218,12667.33018,   0.00000
28828.08332,146495.97177,1593.68002, 298.58174,12012.31650, 466.53396
28920.75645,148636.05397,1554.49117, 182.88131,11489.79846, 466.53396
29114.91843,150957.88772,1502.23936, 182.88131,11230.40557, 466.53396
29253.48489,152159.34438,1397.73576, 240.73153,10788.13138,   0.00000
29320.65137,153577.80550,1293.23215, 240.73153,10614.58074,   0.00000
29434.19461,154281.17910,1254.04329, 240.73153,9970.76387,   0.00000
