25989.77582,124983.14279,1101.96173,   0.00000,14410.26883,   0.00000
26014.61936,125030.49634,1085.00848,   0.00000,13736.98232,   0.00000
26072.41479,125174.42485,1085.00848,   0.00000,11881.81158,   0.00000
26086.18701,125340.66672,1068.05522,   0.00000,10658.75515,   0.00000
26208.83939,125793.69930,1000.24219,   0.00000,9622.18455,   0.00000
26236.94427,126124.68308,1000.24219,   0.00000,8961.00751,   0.00000
26279.96528,126581.61818, 881.56939,   0.00000,8062.48486,   0.00000
26295.73114,126840.05157, 864.61613,   0.00000,7038.02373,   0.00000
26339.03929,127246.31836, 813.75636,   0.00000,6345.36207,   0.00000
26344.41807,127371.53632, 610.31727,   0.00000,6076.53185,   0.00000
26403.12498,128028.91676, 610.31727,   0.00000,5495.27731,   0.00000
26439.63398,128913.26107, 610.31727,   0.00000,5032.69557,   0.00000
26439.63398,128913.26107, 576.41075,   0.00000,4720.27125,   0.00000
26429.39501,128609.92736, 525.55098,   0.00000,4214.09542,   0.00000
26322.05380,128352.61958, 525.55098,   0.00000,3782.99830,   0.00000
26276.67735,128191.72437, 508.59772,   0.00000,3308.30710,   0.00000
26215.39957,127830.50587, 491.64447,   0.00000,3146.04020,   0.00000
26215.39957,127764.64345, 491.64447,   0.00000,2908.69460,   0.00000
26146.74210,127132.54126, 508.59772,   0.00000,2714.94309,   0.00000
26075.60249,126573.77717, 610.31727, 118.67280,2714.94309,   0.00000
25802.81433,125604.22465, 593.36401, 162.26689,2877.20998,   0.00000
25775.38700,124729.15382, 593.36401, 237.34560,2814.24074,   0.00000
25558.30720,122675.30042, 678.13030, 280.93969,2632.59869,   0.00000
25363.11967,122036.82884, 762.89659, 474.69121,2569.62945, 605.47348
25010.34275,118273.90749,1000.24219, 649.06757,3112.13369, 605.47348
24894.34720,116997.82742,1152.82151, 898.52264,3005.57036,   0.00000
24630.33407,114392.74837,1322.35408,1092.27416,3116.97748,   0.00000
24174.31546,111721.21025,1627.51271,1179.46234,3216.27513,   0.00000
23671.96067,105824.53007,1864.85832,2097.36014,4063.93800,   0.00000
23460.66256,103901.06434,1864.85832,2228.14241,4606.44224, 605.47348
22665.46426,98166.46838,2220.87673,2153.06370,5478.32405, 605.47348
22151.13442,95071.58758,2644.70816,2358.92468,6250.90821,1210.94696
21332.20569,90150.07163,2915.96028,2782.75612,8452.40978,1816.42044
20416.74087,84775.19544,2966.82005,3032.21119,9486.55849,1210.94696
19419.86683,78485.84225,3102.44611,3238.07217,11300.55704,1210.94696
18851.95582,74712.14292,3187.21240,3325.26035,12460.64422,2421.89392
17146.94169,65348.33538,3509.32429,3531.12134,15054.49261,4843.78784
16565.68685,62743.09813,3560.18406,3661.90361,15316.05716,6054.73480
15744.23751,59076.50586,3627.99709,3674.01308,16967.78881,4238.31436
14780.84662,54225.82236,3560.18406,3492.37103,18675.22403,5449.26132
13416.94585,46867.16155,3526.27755,3567.44975,21770.40446,5449.26132
13201.43567,44839.63598,3458.46452,3480.26156,22637.44248,3027.36740
12410.36899,40887.83992,3458.46452,3199.32187,25056.91451,3027.36740
12090.96789,39318.30749,3458.46452,3037.05498,24756.59966,4843.78784
11194.99079,34671.16257,3661.90361,3005.57036,27556.30903,6054.73480
11189.65754,33628.53043,3797.52967,2799.70937,29784.45144,6054.73480
10968.62204,31437.66170,3661.90361,2581.73892,32448.53475,7871.15524
10950.62087,30860.78798,3492.37103,2419.47203,34090.57883,8476.62872
10835.22326,28814.70524,3339.79172,2269.31460,36272.70526,7871.15524
11067.04587,28205.80888,3204.16566,2007.75006,36858.80358,7265.68176
11157.16303,27301.97907,3102.44611,1869.70211,38035.84403,7871.15524
11440.94129,27557.01198,3119.39937,1782.51393,37418.26108,7265.68176
11482.17365,26632.12489,3085.49286,1315.08840,39561.63720,10898.52264
11662.17820,26833.60308,2932.91354,1009.92977,38716.39622,12109.46961
11795.73500,27479.96130,2915.96028, 966.33567,40348.75272,9687.57568
11987.73321,27803.67697,2949.86680, 847.66287,39513.19932,7265.68176
12040.22514,27906.83350,2983.77331, 760.47469,39423.58925,7871.15524
12551.35929,28995.10023,2949.86680, 716.88060,37316.54154,5449.26132
12668.18490,30013.43056,2848.14725, 673.28651,37062.24267,4238.31436
12817.32954,30938.62375,2882.05377, 867.03802,36115.28215,2421.89392
12965.05523,32050.49527,2695.56793,1060.78954,37040.44563,3027.36740
13283.08074,33019.49434,2712.52119,1060.78954,35420.19860,2421.89392
13708.88430,35289.29112,2610.80165, 973.60136,35178.00920,1816.42044
14104.19174,36822.27275,2661.66142,1092.27416,33545.65270,1816.42044
14370.19558,39503.64386,2746.42771, 886.41318,34400.58125,3632.84088
14913.50113,41028.03427,2627.75490, 692.66166,33199.32187,5449.26132
15355.20873,43140.19343,2509.08210, 649.06757,31319.93219,6660.20828
15621.92707,44391.92694,2356.50279, 649.06757,30745.94333,4843.78784
16094.84000,47405.17946,2237.82998, 680.55219,32063.45362,4238.31436
16485.92021,49608.32216,2153.06370, 680.55219,30498.91015,3632.84088
16898.74044,52503.60202,2390.40930, 724.14628,31591.18431,3632.84088
17343.96288,54294.27340,2458.22233, 573.98886,31542.74643,2421.89392
17759.45150,57513.72254,2254.78324, 573.98886,34538.62921,3632.84088
18160.92840,59512.81771,2203.92347, 423.83144,34051.82853,4238.31436
18643.62091,63099.27484,2153.06370, 423.83144,34981.83580,4238.31436
19087.29215,65295.51980,2102.20392, 423.83144,35529.18382,3632.84088
19529.05669,69423.32378,2085.25067, 423.83144,34511.98837,3632.84088
20082.24808,72253.62601,1983.53112, 423.83144,34083.31315,5449.26132
20672.43661,75640.95251,1932.67135, 467.42553,34613.70792,4843.78784
21037.87630,78228.76500,1847.90506, 380.23735,33298.61952,3632.84088
21501.92887,81949.69756,1780.09203, 336.64326,32053.76605,1816.42044
21872.62063,84422.93133,1678.37249, 293.04916,30377.81545,3027.36740
22268.88423,88934.23027,1644.46597, 249.45507,29680.31000,3027.36740
22617.15118,92514.36862,1491.88666, 249.45507,28554.12933,2421.89392
23116.56475,96747.82801,1491.88666, 249.45507,27059.82078,1816.42044
23478.45613,99763.61075,1390.16711, 249.45507,25950.59336,1210.94696
23789.36941,102916.62632,1356.26060, 249.45507,25708.40397,   0.00000
24112.88669,105920.37508,1305.40082, 205.86098,23899.24921,   0.00000
24456.97878,109360.81783,1271.49431,  87.18818,22015.01574, 605.47348
24767.34247,111841.31055,1186.72802,  87.18818,20811.33446, 605.47348
25051.03779,114625.95810,1220.63454,  87.18818,19331.55728, 605.47348
25229.94446,116667.46786,1271.49431,  43.59409,18040.68782, 605.47348
25432.96911,119034.81420,1237.58779,  43.59409,17285.05691, 605.47348
25648.52939,121057.31700,1203.68128,  43.59409,16088.64132,   0.00000
25882.42198,123178.26063,1135.86825,  43.59409,16476.14434,   0.00000
25981.21364,124953.45067,1186.72802,  43.59409,15696.29450,   0.00000
